crop,state,district,observations_count,ml_mae,baseline_mae,ml_improvement_pct,ml_win_rate,is_best_ml_district,is_worst_ml_district,is_high_error_district
Sesamum,Gujarat,Jamnagar,4,156.06,141.32,-10.43,50.0,False,True,False
Sesamum,Gujarat,Junagadh,4,259.45,245.95,-5.49,50.0,False,False,True
Sesamum,Gujarat,Kheda,4,99.85,170.91,41.58,100.0,True,False,False
Sesamum,Gujarat,Kutch,4,137.8,113.4,-21.52,25.0,False,True,False
Sesamum,Gujarat,Mehsana,4,171.18,157.22,-8.88,25.0,False,True,False
Sesamum,Gujarat,Panchmahal,4,93.02,83.39,-11.55,25.0,False,True,False
Sesamum,Gujarat,Rajkot,4,149.07,213.71,30.25,100.0,True,False,False
Sesamum,Gujarat,Sabarkantha,4,131.37,189.8,30.79,75.0,True,False,False
Sesamum,Gujarat,Surat,4,76.75,83.55,8.14,50.0,False,False,False
Sesamum,Gujarat,Surendranagar,4,98.57,293.79,66.45,100.0,True,False,False
Sesamum,Gujarat,Vadodara / Baroda,4,73.05,58.4,-25.09,25.0,False,True,False
Sesamum,Gujarat,Valsad,4,279.25,162.04,-72.33,25.0,False,True,True
Sesamum,Haryana,Ambala,4,426.66,397.92,-7.22,50.0,False,False,True
Sesamum,Haryana,Gurgaon,4,253.02,256.24,1.26,50.0,False,False,True
Sesamum,Haryana,Hissar,4,279.34,246.26,-13.43,25.0,False,True,True
Sesamum,Haryana,Karnal,4,316.55,175.33,-80.55,0.0,False,True,True
Sesamum,Haryana,Mahendragarh / Narnaul,4,404.76,404.98,0.05,50.0,False,False,True
Sesamum,Haryana,Rohtak,4,194.88,194.32,-0.29,25.0,False,True,False
Sesamum,Himachal Pradesh,Bilashpur,4,131.39,145.18,9.5,75.0,True,False,False
Sesamum,Himachal Pradesh,Chamba,4,172.15,144.45,-19.18,25.0,False,True,False
Sesamum,Himachal Pradesh,Kangra,4,39.37,40.81,3.53,25.0,False,True,False
Sesamum,Himachal Pradesh,Kinnaur,4,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Himachal Pradesh,Kullu,4,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Himachal Pradesh,Lahul & Spiti,4,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Himachal Pradesh,Mandi,4,541.6,459.28,-17.92,25.0,False,True,True
Sesamum,Himachal Pradesh,Shimla,4,265.96,211.57,-25.71,25.0,False,True,True
Sesamum,Himachal Pradesh,Sirmaur,4,155.17,146.85,-5.67,25.0,False,True,False
Sesamum,Himachal Pradesh,Solan,4,109.93,96.21,-14.26,75.0,False,True,False
Sesamum,Jharkhand,Dhanbad,4,108.37,108.37,0.0,0.0,False,True,False
Sesamum,Jharkhand,Hazaribagh,4,100.09,100.09,0.0,0.0,False,True,False
Sesamum,Jharkhand,Palamau,4,88.43,88.43,0.0,0.0,False,True,False
Sesamum,Jharkhand,Ranchi,4,148.87,148.87,0.0,0.0,False,True,False
Sesamum,Jharkhand,Santhal Paragana / Dumka,4,116.54,116.54,0.0,0.0,False,True,False
Sesamum,Jharkhand,Singhbhum,4,122.65,122.65,0.0,0.0,False,True,False
Sesamum,Karnataka,Bangalore,4,256.78,216.45,-18.63,25.0,False,True,True
Sesamum,Karnataka,Belgaum,4,336.28,347.91,3.34,75.0,False,False,True
Sesamum,Karnataka,Bellary,4,473.46,445.73,-6.22,50.0,False,False,True
Sesamum,Karnataka,Bidar,4,334.77,348.94,4.06,50.0,False,False,True
Sesamum,Karnataka,Bijapur / Vijayapura,4,231.96,270.89,14.37,50.0,False,False,True
Sesamum,Karnataka,Chickmagalur,4,221.05,187.83,-17.69,25.0,False,True,True
Sesamum,Karnataka,Chitradurga,4,75.72,93.13,18.69,75.0,True,False,False
Sesamum,Karnataka,Dakshina Kannada,4,410.47,382.65,-7.27,50.0,False,False,True
Sesamum,Karnataka,Dharwad,4,288.96,304.94,5.24,25.0,False,True,True
Sesamum,Karnataka,Gulbarga / Kalaburagi,4,429.46,431.6,0.5,25.0,False,True,True
Sesamum,Karnataka,Hassan,4,163.18,156.28,-4.42,25.0,False,True,False
Sesamum,Karnataka,Kodagu / Coorg,4,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Karnataka,Kolar,4,195.7,150.88,-29.71,25.0,False,True,False
Sesamum,Karnataka,Mandya,4,156.33,140.18,-11.52,50.0,False,True,False
Sesamum,Karnataka,Mysore,4,148.66,117.63,-26.38,0.0,False,True,False
Sesamum,Karnataka,Raichur,4,249.94,286.02,12.61,50.0,False,False,True
Sesamum,Karnataka,Shimoge,4,505.75,492.59,-2.67,25.0,False,True,True
Sesamum,Karnataka,Tumkur,4,262.88,243.52,-7.95,50.0,False,False,True
Sesamum,Karnataka,Uttara Kannada,4,250.0,250.0,0.0,0.0,False,True,True
Sesamum,Kerala,Alappuzha,4,127.77,103.76,-23.14,50.0,False,True,False
Sesamum,Kerala,Eranakulam,4,229.26,266.29,13.91,50.0,False,False,True
Sesamum,Kerala,Kannur,4,94.95,92.5,-2.65,0.0,False,True,False
Sesamum,Kerala,Kollam,4,190.96,165.55,-15.35,25.0,False,True,False
Sesamum,Kerala,Kottayam,4,2.45,0.0,0.0,0.0,False,True,False
Sesamum,Kerala,Kozhikode,4,80.5,78.06,-3.13,0.0,False,True,False
Sesamum,Kerala,Malappuram,4,88.74,78.5,-13.04,50.0,False,True,False
Sesamum,Kerala,Palakkad,4,56.13,88.48,36.56,50.0,False,False,False
Sesamum,Kerala,Thiruvananthapuram,4,1798.47,1834.82,1.98,25.0,False,True,True
Sesamum,Kerala,Thrissur,4,56.26,44.7,-25.86,0.0,False,True,False
Sesamum,Madhya Pradesh,Balaghat,4,336.81,304.83,-10.49,50.0,False,True,True
Sesamum,Madhya Pradesh,Betul,4,167.72,199.07,15.75,50.0,False,False,False
Sesamum,Madhya Pradesh,Bhind,4,79.34,110.38,28.12,75.0,True,False,False
Sesamum,Madhya Pradesh,Chhatarpur,4,69.33,84.66,18.11,25.0,False,True,False
Sesamum,Madhya Pradesh,Chhindwara,4,250.96,260.6,3.7,50.0,False,False,True
Sesamum,Madhya Pradesh,Damoh,4,92.18,103.28,10.75,50.0,False,False,False
Sesamum,Madhya Pradesh,Datia,4,129.65,299.33,56.69,100.0,True,False,False
Sesamum,Madhya Pradesh,Dewas,4,559.19,826.85,32.37,100.0,True,False,True
Sesamum,Madhya Pradesh,Dhar,4,362.3,337.62,-7.31,25.0,False,True,True
Sesamum,Madhya Pradesh,Guna,4,439.35,516.56,14.95,75.0,True,False,True
Sesamum,Madhya Pradesh,Gwalior,4,188.43,156.49,-20.41,50.0,False,True,False
Sesamum,Madhya Pradesh,Hoshangabad,4,394.24,443.87,11.18,50.0,False,False,True
Sesamum,Madhya Pradesh,Indore,4,5.15,0.0,0.0,0.0,False,True,False
Sesamum,Madhya Pradesh,Jabalpur,4,122.65,88.75,-38.2,25.0,False,True,False
Sesamum,Madhya Pradesh,Jhabua,4,424.11,398.5,-6.43,25.0,False,True,True
Sesamum,Madhya Pradesh,Khandwa / East Nimar,4,329.97,284.38,-16.03,50.0,False,True,True
Sesamum,Madhya Pradesh,Khargone / West Nimar,4,264.86,267.7,1.06,50.0,False,False,True
Sesamum,Madhya Pradesh,Mandla,4,122.82,137.01,10.36,75.0,True,False,False
Sesamum,Madhya Pradesh,Mandsaur,4,385.84,361.74,-6.66,75.0,False,False,True
Sesamum,Madhya Pradesh,Morena,4,148.3,97.82,-51.6,50.0,False,True,False
Sesamum,Madhya Pradesh,Narsinghpur,4,392.37,427.85,8.29,50.0,False,False,True
Sesamum,Madhya Pradesh,Panna,4,146.97,123.79,-18.73,50.0,False,True,False
Sesamum,Madhya Pradesh,Raisen,4,322.43,339.29,4.97,50.0,False,False,True
Sesamum,Madhya Pradesh,Rajgarh,4,197.5,271.21,27.18,75.0,True,False,False
Sesamum,Madhya Pradesh,Ratlam,4,524.41,615.37,14.78,75.0,True,False,True
Sesamum,Madhya Pradesh,Rewa,3,202.36,110.05,-83.88,33.33,False,True,False
Sesamum,Madhya Pradesh,Sagar,4,128.18,120.62,-6.27,50.0,False,False,False
Sesamum,Madhya Pradesh,Satna,4,164.1,175.94,6.73,75.0,True,False,False
Sesamum,Madhya Pradesh,Sehore,4,257.79,324.92,20.66,100.0,True,False,True
Sesamum,Madhya Pradesh,Seoni / Shivani,4,160.31,193.62,17.2,50.0,False,False,False
Sesamum,Madhya Pradesh,Shahdol,4,77.17,39.54,-95.17,25.0,False,True,False
Sesamum,Madhya Pradesh,Shajapur,4,294.35,256.47,-14.77,50.0,False,True,True
Sesamum,Madhya Pradesh,Shivpuri,4,104.71,131.47,20.35,50.0,False,False,False
Sesamum,Madhya Pradesh,Sidhi,4,77.71,89.56,13.23,50.0,False,False,False
Sesamum,Madhya Pradesh,Tikamgarh,4,92.17,80.74,-14.16,50.0,False,True,False
Sesamum,Madhya Pradesh,Ujjain,4,287.48,311.44,7.69,75.0,True,False,True
Sesamum,Madhya Pradesh,Vidisha,4,388.84,448.02,13.21,75.0,True,False,True
Sesamum,Maharashtra,Ahmednagar,4,118.33,161.35,26.66,75.0,True,False,False
Sesamum,Maharashtra,Akola,4,68.86,79.69,13.59,75.0,True,False,False
Sesamum,Maharashtra,Amarawati,4,97.62,104.73,6.79,50.0,False,False,False
Sesamum,Maharashtra,Aurangabad,4,100.35,95.98,-4.55,25.0,False,True,False
Sesamum,Maharashtra,Beed,4,85.97,100.69,14.62,50.0,False,False,False
Sesamum,Maharashtra,Bhandara,4,107.54,119.99,10.38,75.0,True,False,False
Sesamum,Maharashtra,Buldhana,4,15.54,37.19,58.21,100.0,True,False,False
Sesamum,Maharashtra,Chandrapur,4,114.25,104.4,-9.43,75.0,False,False,False
Sesamum,Maharashtra,Dhule,4,34.08,77.32,55.92,100.0,True,False,False
Sesamum,Maharashtra,Jalgaon,4,67.6,102.01,33.73,75.0,True,False,False
Sesamum,Maharashtra,Kolhapur,4,90.66,139.42,34.97,25.0,False,True,False
Sesamum,Maharashtra,Nagpur,4,135.97,138.1,1.54,25.0,False,True,False
Sesamum,Maharashtra,Nanded,4,71.71,87.07,17.64,75.0,True,False,False
Sesamum,Maharashtra,Nasik,4,139.01,204.18,31.92,75.0,True,False,False
Sesamum,Maharashtra,Osmanabad,4,99.14,79.99,-23.94,25.0,False,True,False
Sesamum,Maharashtra,Parbhani,4,97.98,95.35,-2.76,25.0,False,True,False
Sesamum,Maharashtra,Pune,4,122.06,143.23,14.78,75.0,True,False,False
Sesamum,Maharashtra,Raigad,4,208.34,185.36,-12.4,50.0,False,True,False
Sesamum,Maharashtra,Ratnagiri,4,130.47,139.99,6.8,75.0,True,False,False
Sesamum,Maharashtra,Sangli,4,243.6,322.69,24.51,100.0,True,False,True
Sesamum,Maharashtra,Satara,4,105.05,120.0,12.46,50.0,False,False,False
Sesamum,Maharashtra,Solapur,4,95.55,85.5,-11.75,25.0,False,True,False
Sesamum,Maharashtra,Thane,4,177.09,163.18,-8.52,50.0,False,False,False
Sesamum,Maharashtra,Wardha,4,171.4,104.79,-63.57,50.0,False,True,False
Sesamum,Maharashtra,Yeotmal,4,121.39,139.76,13.14,75.0,True,False,False
Sesamum,Orissa,Balasore,4,47.98,23.0,-108.61,25.0,False,True,False
Sesamum,Orissa,Bolangir,4,34.51,12.34,-179.66,0.0,False,True,False
Sesamum,Orissa,Cuttack,4,26.96,5.9,-356.95,0.0,False,True,False
Sesamum,Orissa,Dhenkanal,4,20.97,7.81,-168.5,25.0,False,True,False
Sesamum,Orissa,Ganjam,4,12.07,23.9,49.5,75.0,True,False,False
Sesamum,Orissa,Kalahandi,4,40.28,23.33,-72.65,25.0,False,True,False
Sesamum,Orissa,Keonjhar,4,37.99,35.93,-5.73,50.0,False,False,False
Sesamum,Orissa,Koraput,4,22.43,4.22,-431.52,0.0,False,True,False
Sesamum,Orissa,Mayurbhanja,4,42.49,35.71,-18.99,50.0,False,True,False
Sesamum,Orissa,Phulbani ( Kandhamal ),4,22.22,7.05,-215.18,0.0,False,True,False
Sesamum,Orissa,Puri,4,16.09,24.88,35.33,75.0,True,False,False
Sesamum,Orissa,Sambalpur,4,18.26,9.66,-89.03,25.0,False,True,False
Sesamum,Orissa,Sundargarh,4,19.11,47.64,59.89,75.0,True,False,False
Sesamum,Punjab,Amritsar,4,28.38,27.1,-4.72,25.0,False,True,False
Sesamum,Punjab,Bhatinda,4,333.33,367.33,9.26,75.0,True,False,True
Sesamum,Punjab,Ferozpur,4,150.29,145.95,-2.97,50.0,False,False,False
Sesamum,Punjab,Gurdaspur,4,128.56,120.97,-6.27,50.0,False,False,False
Sesamum,Punjab,Hoshiarpur,4,166.96,193.68,13.8,75.0,True,False,False
Sesamum,Punjab,Jalandhar,4,386.68,322.22,-20.0,25.0,False,True,True
Sesamum,Punjab,Kapurthala,4,0.17,0.0,0.0,0.0,False,True,False
Sesamum,Punjab,Ludhiana,4,0.17,0.0,0.0,0.0,False,True,False
Sesamum,Punjab,Patiala,4,0.17,0.0,0.0,0.0,False,True,False
Sesamum,Punjab,Roopnagar / Ropar,4,270.9,274.58,1.34,75.0,False,False,True
Sesamum,Punjab,Sangrur,3,0.22,0.0,0.0,0.0,False,True,False
Sesamum,Rajasthan,Ajmer,4,79.03,125.62,37.09,100.0,True,False,False
Sesamum,Rajasthan,Alwar,4,51.17,63.22,19.06,50.0,False,False,False
Sesamum,Rajasthan,Banswara,4,73.41,57.32,-28.07,25.0,False,True,False
Sesamum,Rajasthan,Barmer,4,88.2,77.24,-14.19,50.0,False,True,False
Sesamum,Rajasthan,Bharatpur,4,105.62,50.31,-109.94,0.0,False,True,False
Sesamum,Rajasthan,Bhilwara,4,46.53,67.13,30.69,75.0,True,False,False
Sesamum,Rajasthan,Bikaner,4,77.69,100.25,22.5,75.0,True,False,False
Sesamum,Rajasthan,Bundi,4,59.18,53.48,-10.66,50.0,False,True,False
Sesamum,Rajasthan,Chittorgarh,4,236.65,168.41,-40.52,0.0,False,True,True
Sesamum,Rajasthan,Churu,4,164.44,118.59,-38.66,50.0,False,True,False
Sesamum,Rajasthan,Dungarpur,4,142.43,114.82,-24.05,50.0,False,True,False
Sesamum,Rajasthan,Ganganagar,4,63.49,65.47,3.02,50.0,False,False,False
Sesamum,Rajasthan,Jaipur,4,59.22,50.99,-16.14,25.0,False,True,False
Sesamum,Rajasthan,Jaisalmer,4,115.0,76.75,-49.84,0.0,False,True,False
Sesamum,Rajasthan,Jalore,4,127.47,127.07,-0.31,50.0,False,False,False
Sesamum,Rajasthan,Jhalawar,4,45.9,87.81,47.73,75.0,True,False,False
Sesamum,Rajasthan,Jhunjhunu,4,69.55,37.57,-85.12,25.0,False,True,False
Sesamum,Rajasthan,Jodhpur,4,80.21,120.19,33.26,75.0,True,False,False
Sesamum,Rajasthan,Kota,4,41.49,51.71,19.76,50.0,False,False,False
Sesamum,Rajasthan,Nagaur,4,74.56,56.57,-31.8,25.0,False,True,False
Sesamum,Rajasthan,Pali,4,74.98,54.9,-36.58,50.0,False,True,False
Sesamum,Rajasthan,Sikar,4,72.84,43.41,-67.8,25.0,False,True,False
Sesamum,Rajasthan,Sirohi,4,128.95,123.91,-4.07,50.0,False,False,False
Sesamum,Rajasthan,Swami Madhopur,4,81.4,53.81,-51.27,25.0,False,True,False
Sesamum,Rajasthan,Tonk,4,78.41,110.38,28.96,75.0,True,False,False
Sesamum,Rajasthan,Udaipur,4,66.62,84.74,21.38,50.0,False,False,False
Sesamum,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,4,164.26,163.21,-0.64,50.0,False,False,False
Sesamum,Tamil Nadu,Coimbatore,4,101.48,121.18,16.26,50.0,False,False,False
Sesamum,Tamil Nadu,Kanyakumari,3,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Tamil Nadu,Madurai,4,204.52,225.06,9.13,25.0,False,True,False
Sesamum,Tamil Nadu,North Arcot / Vellore,3,186.06,167.96,-10.78,33.33,False,True,False
Sesamum,Tamil Nadu,Ramananthapuram,4,301.73,254.94,-18.35,50.0,False,True,True
Sesamum,Tamil Nadu,South Arcot / Cuddalore,4,133.37,157.82,15.49,50.0,False,False,False
Sesamum,Tamil Nadu,Thanjavur,4,137.78,128.93,-6.86,50.0,False,False,False
Sesamum,Tamil Nadu,The Nilgiris,3,0.0,0.0,0.0,0.0,False,True,False
Sesamum,Tamil Nadu,Thirunelveli,3,178.26,203.19,12.27,66.67,False,False,False
Sesamum,Tamil Nadu,Tiruchirapalli / Trichy,3,188.52,216.29,12.84,66.67,False,False,False
Sesamum,Telangana,Adilabad,4,82.28,66.9,-22.99,50.0,False,True,False
Sesamum,Telangana,Hyderabad,4,65.73,75.87,13.36,50.0,False,False,False
Sesamum,Telangana,Karimnagar,4,225.6,187.35,-20.42,25.0,False,True,True
Sesamum,Telangana,Khammam,4,139.07,169.96,18.17,75.0,True,False,False
Sesamum,Telangana,Mahabubnagar,4,108.13,87.88,-23.04,25.0,False,True,False
Sesamum,Telangana,Medak,4,131.37,120.72,-8.82,50.0,False,False,False
Sesamum,Telangana,Nalgonda,4,51.31,52.59,2.43,25.0,False,True,False
Sesamum,Telangana,Nizamabad,4,312.12,308.49,-1.18,25.0,False,True,True
Sesamum,Telangana,Warangal,4,95.61,138.91,31.17,75.0,True,False,False
Sesamum,Uttar Pradesh,Agra,4,123.11,84.86,-45.07,25.0,False,True,False
Sesamum,Uttar Pradesh,Aligarh,4,65.11,49.09,-32.63,25.0,False,True,False
Sesamum,Uttar Pradesh,Allahabad,4,20.34,34.44,40.94,100.0,True,False,False
Sesamum,Uttar Pradesh,Azamgarh,4,78.05,57.15,-36.57,25.0,False,True,False
Sesamum,Uttar Pradesh,Bahraich,4,58.18,56.93,-2.2,50.0,False,False,False
Sesamum,Uttar Pradesh,Ballia,4,0.33,0.0,0.0,0.0,False,True,False
Sesamum,Uttar Pradesh,Banda,4,111.22,111.91,0.62,75.0,False,False,False
Sesamum,Uttar Pradesh,Barabanki,4,67.6,62.55,-8.07,25.0,False,True,False
Sesamum,Uttar Pradesh,Bareilly,4,49.94,18.6,-168.49,0.0,False,True,False
Sesamum,Uttar Pradesh,Basti,4,54.75,60.08,8.87,50.0,False,False,False
Sesamum,Uttar Pradesh,Bijnor,4,131.27,75.0,-75.03,25.0,False,True,False
Sesamum,Uttar Pradesh,Budaun,4,54.21,21.94,-147.08,50.0,False,True,False
Sesamum,Uttar Pradesh,Buland Shahar,4,138.99,160.97,13.65,75.0,True,False,False
Sesamum,Uttar Pradesh,Deoria,4,51.95,58.75,11.57,50.0,False,False,False
Sesamum,Uttar Pradesh,Etah,4,57.05,52.79,-8.07,50.0,False,False,False
Sesamum,Uttar Pradesh,Etawah,4,60.5,86.2,29.81,100.0,True,False,False
Sesamum,Uttar Pradesh,Faizabad,4,77.73,69.88,-11.23,25.0,False,True,False
Sesamum,Uttar Pradesh,Farrukhabad,4,48.99,78.13,37.3,100.0,True,False,False
Sesamum,Uttar Pradesh,Fatehpur,4,68.01,86.73,21.58,100.0,True,False,False
Sesamum,Uttar Pradesh,Ghazipur,4,165.19,184.3,10.37,50.0,False,False,False
Sesamum,Uttar Pradesh,Gonda,4,56.58,49.6,-14.07,25.0,False,True,False
Sesamum,Uttar Pradesh,Gorakhpur,4,63.27,60.82,-4.03,50.0,False,False,False
Sesamum,Uttar Pradesh,Hamirpur,4,42.42,37.49,-13.15,75.0,False,True,False
Sesamum,Uttar Pradesh,Hardoi,4,163.96,331.33,50.51,75.0,True,False,False
Sesamum,Uttar Pradesh,Jalaun,4,80.35,124.19,35.3,75.0,True,False,False
Sesamum,Uttar Pradesh,Jaunpur,4,83.12,93.66,11.25,50.0,False,False,False
Sesamum,Uttar Pradesh,Jhansi,4,119.27,88.89,-34.18,25.0,False,True,False
Sesamum,Uttar Pradesh,Kanpur,4,68.8,94.88,27.49,100.0,True,False,False
Sesamum,Uttar Pradesh,Kheri,4,318.96,271.04,-17.68,25.0,False,True,True
Sesamum,Uttar Pradesh,Lucknow,4,164.12,219.99,25.4,75.0,True,False,False
Sesamum,Uttar Pradesh,Mainpuri,4,126.86,87.4,-45.15,25.0,False,True,False
Sesamum,Uttar Pradesh,Mathura,4,127.73,87.7,-45.64,25.0,False,True,False
Sesamum,Uttar Pradesh,Meerut,4,169.99,104.92,-62.02,0.0,False,True,False
Sesamum,Uttar Pradesh,Mirzpur,4,72.4,52.76,-37.23,25.0,False,True,False
Sesamum,Uttar Pradesh,Moradabad,4,57.42,60.28,4.74,50.0,False,False,False
Sesamum,Uttar Pradesh,Muzaffarnagar,4,186.37,161.96,-15.07,50.0,False,True,False
Sesamum,Uttar Pradesh,Pilibhit,4,44.98,43.07,-4.43,50.0,False,False,False
Sesamum,Uttar Pradesh,Pratapgarh,4,63.41,81.26,21.97,75.0,True,False,False
Sesamum,Uttar Pradesh,Rae-Bareily,4,146.3,204.1,28.32,75.0,True,False,False
Sesamum,Uttar Pradesh,Rampur,4,109.12,157.64,30.78,75.0,True,False,False
Sesamum,Uttar Pradesh,Saharanpur,4,42.3,43.61,3.0,75.0,False,False,False
Sesamum,Uttar Pradesh,Shahjahanpur,4,63.51,38.72,-64.02,50.0,False,True,False
Sesamum,Uttar Pradesh,Sitapur,4,226.89,193.34,-17.35,0.0,False,True,True
Sesamum,Uttar Pradesh,Sultanpur,4,57.71,45.17,-27.76,25.0,False,True,False
Sesamum,Uttar Pradesh,Unnao,4,57.56,24.43,-135.61,25.0,False,True,False
Sesamum,Uttar Pradesh,Varanasi,4,45.97,59.33,22.52,50.0,False,False,False
Sesamum,Uttarakhand,Almorah,4,33.8,29.91,-13.01,25.0,False,True,False
Sesamum,Uttarakhand,Chamoli,4,119.98,105.85,-13.35,25.0,False,True,False
Sesamum,Uttarakhand,Dehradun,4,10.74,12.49,14.01,50.0,False,False,False
Sesamum,Uttarakhand,Garhwal,4,40.01,80.26,50.15,75.0,True,False,False
Sesamum,Uttarakhand,Nainital,4,111.99,83.56,-34.02,0.0,False,True,False
Sesamum,Uttarakhand,Pithorgarh,4,35.15,46.25,24.0,50.0,False,False,False
Sesamum,Uttarakhand,Tehri Garhwal,4,27.96,39.71,29.59,75.0,True,False,False
Sesamum,Uttarakhand,Uttar Kashi,4,45.22,32.02,-41.22,0.0,False,True,False
Sesamum,West Bengal,24 Parganas,4,119.12,81.21,-46.68,0.0,False,True,False
Sesamum,West Bengal,Bankura,4,63.61,53.6,-18.68,50.0,False,True,False
Sesamum,West Bengal,Birbhum,4,159.2,143.41,-11.01,50.0,False,True,False
Sesamum,West Bengal,Burdwan,4,62.29,77.4,19.52,50.0,False,False,False
Sesamum,West Bengal,Cooch Behar,4,18.24,9.09,-100.66,25.0,False,True,False
Sesamum,West Bengal,Darjeeling,4,124.05,93.22,-33.07,25.0,False,True,False
Sesamum,West Bengal,Hooghly,4,76.86,64.25,-19.63,25.0,False,True,False
Sesamum,West Bengal,Howrah,4,246.16,195.47,-25.93,25.0,False,True,True
Sesamum,West Bengal,Jalpaiguri,4,94.07,73.12,-28.65,25.0,False,True,False
Sesamum,West Bengal,Malda,4,130.02,86.82,-49.76,25.0,False,True,False
Sesamum,West Bengal,Midnapur,4,54.65,53.98,-1.24,50.0,False,False,False
Sesamum,West Bengal,Murshidabad,4,68.84,51.03,-34.9,0.0,False,True,False
Sesamum,West Bengal,Nadia,4,112.5,113.89,1.22,50.0,False,False,False
Sesamum,West Bengal,Purulia,4,141.11,188.09,24.98,75.0,True,False,False
Sesamum,West Bengal,West Dinajpur,4,44.09,39.87,-10.58,25.0,False,True,False
Chickpea,Andhra Pradesh,Ananthapur,4,280.3,225.46,-24.32,25.0,False,True,False
Chickpea,Andhra Pradesh,Chittoor,4,647.51,479.17,-35.13,0.0,False,True,True
Chickpea,Andhra Pradesh,East Godavari,4,296.79,199.51,-48.76,50.0,False,True,False
Chickpea,Andhra Pradesh,Guntur,4,122.68,163.47,24.95,50.0,False,False,False
Chickpea,Andhra Pradesh,Kadapa Ysr,4,345.36,249.78,-38.27,25.0,False,True,False
Chickpea,Andhra Pradesh,Krishna,4,284.86,133.19,-113.87,0.0,False,True,False
Chickpea,Andhra Pradesh,Kurnool,4,202.54,216.39,6.4,50.0,False,False,False
Chickpea,Andhra Pradesh,S.P.S. Nellore,4,153.22,293.93,47.87,75.0,True,False,False
Chickpea,Andhra Pradesh,Srikakulam,4,143.31,238.73,39.97,50.0,False,False,False
Chickpea,Andhra Pradesh,Visakhapatnam,4,253.83,225.39,-12.62,25.0,False,True,False
Chickpea,Andhra Pradesh,West Godavari,3,1201.01,1331.69,9.81,66.67,False,False,True
Chickpea,Assam,Cachar,4,214.15,141.34,-51.51,25.0,False,True,False
Chickpea,Assam,Darrang,4,122.93,140.4,12.44,75.0,True,False,False
Chickpea,Assam,Dibrugarh,4,216.61,337.5,35.82,75.0,True,False,False
Chickpea,Assam,Goalpara,4,235.28,241.95,2.76,50.0,False,False,False
Chickpea,Assam,Kamrup,4,57.27,90.92,37.01,75.0,True,False,False
Chickpea,Assam,Karbi Anglong,4,53.79,158.31,66.02,100.0,True,False,False
Chickpea,Assam,Lakhimpur,4,281.37,293.29,4.06,50.0,False,False,False
Chickpea,Assam,Nagaon,4,38.92,137.76,71.75,100.0,True,False,False
Chickpea,Assam,North Cachar Hil / Dima Hasao,4,26.12,0.0,0.0,0.0,False,True,False
Chickpea,Assam,Sibsagar,4,201.35,185.49,-8.55,25.0,False,True,False
Chickpea,Bihar,Bhagalpur,4,298.47,236.81,-26.04,25.0,False,True,False
Chickpea,Bihar,Champaran,4,219.61,77.08,-184.91,25.0,False,True,False
Chickpea,Bihar,Darbhanga,4,99.2,125.04,20.67,50.0,False,False,False
Chickpea,Bihar,Gaya,4,99.69,118.51,15.88,75.0,True,False,False
Chickpea,Bihar,Mungair,4,167.54,131.08,-27.82,25.0,False,True,False
Chickpea,Bihar,Muzaffarpur,4,347.83,454.23,23.42,75.0,True,False,False
Chickpea,Bihar,Patna,4,169.54,213.69,20.66,50.0,False,False,False
Chickpea,Bihar,Purnea,4,80.21,108.75,26.24,75.0,True,False,False
Chickpea,Bihar,Saharsa,4,20.36,0.0,0.0,0.0,False,True,False
Chickpea,Bihar,Saran,4,131.31,129.84,-1.13,50.0,False,False,False
Chickpea,Bihar,Shahabad (Now Part Of Bhojpur District),4,149.82,233.65,35.88,50.0,False,False,False
Chickpea,Chhattisgarh,Bastar,4,226.19,191.94,-17.84,50.0,False,True,False
Chickpea,Chhattisgarh,Bilaspur,4,185.18,110.56,-67.49,25.0,False,True,False
Chickpea,Chhattisgarh,Durg,4,218.43,142.6,-53.18,25.0,False,True,False
Chickpea,Chhattisgarh,Raigarh,4,272.02,208.2,-30.65,25.0,False,True,False
Chickpea,Chhattisgarh,Raipur,4,213.97,171.64,-24.66,25.0,False,True,False
Chickpea,Chhattisgarh,Surguja,4,244.49,164.05,-49.03,25.0,False,True,False
Chickpea,Gujarat,Ahmedabad,4,128.6,125.05,-2.84,75.0,False,False,False
Chickpea,Gujarat,Amreli,4,498.36,369.58,-34.84,25.0,False,True,True
Chickpea,Gujarat,Banaskantha,4,149.13,126.73,-17.68,50.0,False,True,False
Chickpea,Gujarat,Bharuch,4,203.16,349.2,41.82,100.0,True,False,False
Chickpea,Gujarat,Bhavnagar,4,128.78,158.8,18.9,75.0,True,False,False
Chickpea,Gujarat,Dangs,4,96.62,48.2,-100.46,0.0,False,True,False
Chickpea,Gujarat,Jamnagar,4,114.73,178.51,35.73,50.0,False,False,False
Chickpea,Gujarat,Junagadh,4,354.29,173.95,-103.67,25.0,False,True,False
Chickpea,Gujarat,Kheda,4,81.0,127.82,36.63,75.0,True,False,False
Chickpea,Gujarat,Kutch,4,499.31,459.1,-8.76,50.0,False,False,True
