crop,state,district,min_year,max_year,total_observations
Castor,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Castor,Tamil Nadu,Ramananthapuram,2010,2017,8
Castor,Tamil Nadu,Salem,2010,2016,5
Castor,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Castor,Tamil Nadu,Thanjavur,2010,2017,8
Castor,Tamil Nadu,The Nilgiris,2010,2017,7
Castor,Tamil Nadu,Thirunelveli,2010,2017,6
Castor,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Castor,Telangana,Adilabad,2010,2017,8
Castor,Telangana,Hyderabad,2010,2017,8
Castor,Telangana,Karimnagar,2010,2017,8
Castor,Telangana,Khammam,2010,2017,8
Castor,Telangana,Mahabubnagar,2010,2017,8
Castor,Telangana,Medak,2010,2017,8
Castor,Telangana,Nalgonda,2010,2017,8
Castor,Telangana,Nizamabad,2010,2017,8
Castor,Telangana,Warangal,2010,2017,8
Castor,Uttar Pradesh,Agra,2010,2017,8
Castor,Uttar Pradesh,Aligarh,2010,2017,8
Castor,Uttar Pradesh,Allahabad,2010,2017,8
Castor,Uttar Pradesh,Azamgarh,2010,2017,8
Castor,Uttar Pradesh,Bahraich,2010,2017,8
Castor,Uttar Pradesh,Ballia,2010,2017,8
Castor,Uttar Pradesh,Banda,2010,2017,8
Castor,Uttar Pradesh,Barabanki,2010,2017,8
Castor,Uttar Pradesh,Bareilly,2010,2017,8
Castor,Uttar Pradesh,Basti,2010,2017,8
Castor,Uttar Pradesh,Bijnor,2010,2017,8
Castor,Uttar Pradesh,Budaun,2010,2017,8
Castor,Uttar Pradesh,Buland Shahar,2010,2017,8
Castor,Uttar Pradesh,Deoria,2010,2017,8
Castor,Uttar Pradesh,Etah,2010,2017,8
Castor,Uttar Pradesh,Etawah,2010,2017,8
Castor,Uttar Pradesh,Faizabad,2010,2017,8
Castor,Uttar Pradesh,Farrukhabad,2010,2017,8
Castor,Uttar Pradesh,Fatehpur,2010,2017,8
Castor,Uttar Pradesh,Ghazipur,2010,2017,8
Castor,Uttar Pradesh,Gonda,2010,2017,8
Castor,Uttar Pradesh,Gorakhpur,2010,2017,8
Castor,Uttar Pradesh,Hamirpur,2010,2017,8
Castor,Uttar Pradesh,Hardoi,2010,2017,8
Castor,Uttar Pradesh,Jalaun,2010,2017,8
Castor,Uttar Pradesh,Jaunpur,2010,2017,8
Castor,Uttar Pradesh,Jhansi,2010,2017,8
Castor,Uttar Pradesh,Kanpur,2010,2017,8
Castor,Uttar Pradesh,Kheri,2010,2017,8
Castor,Uttar Pradesh,Lucknow,2010,2017,8
Castor,Uttar Pradesh,Mainpuri,2010,2017,8
Castor,Uttar Pradesh,Mathura,2010,2017,8
Castor,Uttar Pradesh,Meerut,2010,2017,8
Castor,Uttar Pradesh,Mirzpur,2010,2017,8
Castor,Uttar Pradesh,Moradabad,2010,2017,8
Castor,Uttar Pradesh,Muzaffarnagar,2010,2017,8
Castor,Uttar Pradesh,Pilibhit,2010,2017,8
Castor,Uttar Pradesh,Pratapgarh,2010,2017,8
Castor,Uttar Pradesh,Rae-Bareily,2010,2017,8
Castor,Uttar Pradesh,Rampur,2010,2017,8
Castor,Uttar Pradesh,Saharanpur,2010,2017,8
Castor,Uttar Pradesh,Shahjahanpur,2010,2017,8
Castor,Uttar Pradesh,Sitapur,2010,2017,8
Castor,Uttar Pradesh,Sultanpur,2010,2017,8
Castor,Uttar Pradesh,Unnao,2010,2017,8
Castor,Uttar Pradesh,Varanasi,2010,2017,8
Castor,Uttarakhand,Almorah,2010,2017,8
Castor,Uttarakhand,Chamoli,2010,2017,8
Castor,Uttarakhand,Dehradun,2010,2017,8
Castor,Uttarakhand,Garhwal,2010,2017,8
Castor,Uttarakhand,Nainital,2010,2017,8
Castor,Uttarakhand,Pithorgarh,2010,2017,8
Castor,Uttarakhand,Tehri Garhwal,2010,2017,8
Castor,Uttarakhand,Uttar Kashi,2010,2017,8
Castor,West Bengal,24 Parganas,2010,2017,8
Castor,West Bengal,Bankura,2010,2017,8
Castor,West Bengal,Birbhum,2010,2017,8
Castor,West Bengal,Burdwan,2010,2017,8
Castor,West Bengal,Cooch Behar,2010,2017,8
Castor,West Bengal,Darjeeling,2010,2017,8
Castor,West Bengal,Hooghly,2010,2017,8
Castor,West Bengal,Howrah,2010,2017,8
Castor,West Bengal,Jalpaiguri,2010,2017,8
Castor,West Bengal,Malda,2010,2017,8
Castor,West Bengal,Midnapur,2010,2017,8
Castor,West Bengal,Murshidabad,2010,2017,8
Castor,West Bengal,Nadia,2010,2017,8
Castor,West Bengal,Purulia,2010,2017,8
Castor,West Bengal,West Dinajpur,2010,2017,8
Chickpea,Andhra Pradesh,Ananthapur,2010,2017,8
Chickpea,Andhra Pradesh,Chittoor,2010,2017,8
Chickpea,Andhra Pradesh,East Godavari,2010,2017,8
Chickpea,Andhra Pradesh,Guntur,2010,2017,8
Chickpea,Andhra Pradesh,Kadapa Ysr,2010,2017,8
Chickpea,Andhra Pradesh,Krishna,2010,2017,8
Chickpea,Andhra Pradesh,Kurnool,2010,2017,8
Chickpea,Andhra Pradesh,S.P.S. Nellore,2010,2017,8
Chickpea,Andhra Pradesh,Srikakulam,2010,2017,8
Chickpea,Andhra Pradesh,Visakhapatnam,2010,2017,8
Chickpea,Andhra Pradesh,West Godavari,2010,2017,8
Chickpea,Assam,Cachar,2010,2017,8
Chickpea,Assam,Darrang,2010,2017,8
Chickpea,Assam,Dibrugarh,2010,2017,8
Chickpea,Assam,Goalpara,2010,2017,8
Chickpea,Assam,Kamrup,2010,2017,8
Chickpea,Assam,Karbi Anglong,2010,2017,8
Chickpea,Assam,Lakhimpur,2010,2017,8
Chickpea,Assam,Nagaon,2010,2017,8
Chickpea,Assam,North Cachar Hil / Dima Hasao,2010,2017,8
Chickpea,Assam,Sibsagar,2010,2017,8
Chickpea,Bihar,Bhagalpur,2010,2017,8
Chickpea,Bihar,Champaran,2010,2017,8
Chickpea,Bihar,Darbhanga,2010,2017,8
Chickpea,Bihar,Gaya,2010,2017,8
Chickpea,Bihar,Mungair,2010,2017,8
Chickpea,Bihar,Muzaffarpur,2010,2017,8
Chickpea,Bihar,Patna,2010,2017,8
Chickpea,Bihar,Purnea,2010,2017,8
Chickpea,Bihar,Saharsa,2010,2017,8
Chickpea,Bihar,Saran,2010,2017,8
Chickpea,Bihar,Shahabad (Now Part Of Bhojpur District),2010,2017,8
Chickpea,Chhattisgarh,Bastar,2010,2017,8
Chickpea,Chhattisgarh,Bilaspur,2010,2017,8
Chickpea,Chhattisgarh,Durg,2010,2017,8
Chickpea,Chhattisgarh,Raigarh,2010,2017,8
Chickpea,Chhattisgarh,Raipur,2010,2017,8
Chickpea,Chhattisgarh,Surguja,2010,2017,8
Chickpea,Gujarat,Ahmedabad,2010,2017,8
Chickpea,Gujarat,Amreli,2010,2017,8
Chickpea,Gujarat,Banaskantha,2010,2017,8
Chickpea,Gujarat,Bharuch,2010,2017,8
Chickpea,Gujarat,Bhavnagar,2010,2017,8
Chickpea,Gujarat,Dangs,2010,2017,8
Chickpea,Gujarat,Jamnagar,2010,2017,8
Chickpea,Gujarat,Junagadh,2010,2017,8
Chickpea,Gujarat,Kheda,2010,2017,8
Chickpea,Gujarat,Kutch,2010,2017,8
Chickpea,Gujarat,Mehsana,2010,2017,8
Chickpea,Gujarat,Panchmahal,2010,2017,8
Chickpea,Gujarat,Rajkot,2010,2017,8
Chickpea,Gujarat,Sabarkantha,2010,2017,8
Chickpea,Gujarat,Surat,2010,2017,8
Chickpea,Gujarat,Surendranagar,2010,2017,8
Chickpea,Gujarat,Vadodara / Baroda,2010,2017,8
Chickpea,Gujarat,Valsad,2010,2017,8
Chickpea,Haryana,Ambala,2010,2017,8
Chickpea,Haryana,Gurgaon,2010,2017,8
Chickpea,Haryana,Hissar,2010,2017,8
Chickpea,Haryana,Jind,2010,2017,8
Chickpea,Haryana,Karnal,2010,2017,8
Chickpea,Haryana,Mahendragarh / Narnaul,2010,2017,8
Chickpea,Haryana,Rohtak,2010,2017,8
Chickpea,Himachal Pradesh,Bilashpur,2010,2017,8
Chickpea,Himachal Pradesh,Chamba,2010,2017,8
Chickpea,Himachal Pradesh,Kangra,2010,2017,8
Chickpea,Himachal Pradesh,Kinnaur,2010,2017,8
Chickpea,Himachal Pradesh,Kullu,2010,2017,8
Chickpea,Himachal Pradesh,Lahul & Spiti,2010,2017,8
Chickpea,Himachal Pradesh,Mandi,2010,2017,8
Chickpea,Himachal Pradesh,Shimla,2010,2017,8
Chickpea,Himachal Pradesh,Sirmaur,2010,2017,8
Chickpea,Himachal Pradesh,Solan,2010,2017,8
Chickpea,Jharkhand,Dhanbad,2010,2017,8
Chickpea,Jharkhand,Hazaribagh,2010,2017,8
Chickpea,Jharkhand,Palamau,2010,2017,8
Chickpea,Jharkhand,Ranchi,2010,2017,8
Chickpea,Jharkhand,Santhal Paragana / Dumka,2010,2017,8
Chickpea,Jharkhand,Singhbhum,2010,2017,8
Chickpea,Karnataka,Bangalore,2010,2017,8
Chickpea,Karnataka,Belgaum,2010,2017,8
Chickpea,Karnataka,Bellary,2010,2017,8
Chickpea,Karnataka,Bidar,2010,2017,8
Chickpea,Karnataka,Bijapur / Vijayapura,2010,2017,8
Chickpea,Karnataka,Chickmagalur,2010,2017,8
Chickpea,Karnataka,Chitradurga,2010,2017,8
Chickpea,Karnataka,Dakshina Kannada,2010,2017,8
Chickpea,Karnataka,Dharwad,2010,2017,8
Chickpea,Karnataka,Gulbarga / Kalaburagi,2010,2017,8
Chickpea,Karnataka,Hassan,2010,2017,8
Chickpea,Karnataka,Kodagu / Coorg,2010,2017,8
Chickpea,Karnataka,Kolar,2010,2017,8
Chickpea,Karnataka,Mandya,2010,2017,8
Chickpea,Karnataka,Mysore,2010,2017,8
Chickpea,Karnataka,Raichur,2010,2017,8
Chickpea,Karnataka,Shimoge,2010,2017,8
Chickpea,Karnataka,Tumkur,2010,2017,8
Chickpea,Karnataka,Uttara Kannada,2010,2017,8
Chickpea,Kerala,Alappuzha,2010,2017,8
Chickpea,Kerala,Eranakulam,2010,2017,8
Chickpea,Kerala,Kannur,2010,2017,8
Chickpea,Kerala,Kollam,2010,2017,8
Chickpea,Kerala,Kottayam,2010,2017,8
Chickpea,Kerala,Kozhikode,2010,2017,8
Chickpea,Kerala,Malappuram,2010,2017,8
Chickpea,Kerala,Palakkad,2010,2017,8
Chickpea,Kerala,Thiruvananthapuram,2010,2017,8
Chickpea,Kerala,Thrissur,2010,2017,8
Chickpea,Madhya Pradesh,Balaghat,2010,2017,8
Chickpea,Madhya Pradesh,Betul,2010,2017,8
Chickpea,Madhya Pradesh,Bhind,2010,2017,8
Chickpea,Madhya Pradesh,Chhatarpur,2010,2017,8
Chickpea,Madhya Pradesh,Chhindwara,2010,2017,8
Chickpea,Madhya Pradesh,Damoh,2010,2017,8
Chickpea,Madhya Pradesh,Datia,2010,2017,8
Chickpea,Madhya Pradesh,Dewas,2010,2017,8
Chickpea,Madhya Pradesh,Dhar,2010,2017,8
Chickpea,Madhya Pradesh,Guna,2010,2017,8
Chickpea,Madhya Pradesh,Gwalior,2010,2017,8
Chickpea,Madhya Pradesh,Hoshangabad,2010,2017,8
Chickpea,Madhya Pradesh,Indore,2010,2017,8
Chickpea,Madhya Pradesh,Jabalpur,2010,2017,8
Chickpea,Madhya Pradesh,Jhabua,2010,2017,8
Chickpea,Madhya Pradesh,Khandwa / East Nimar,2010,2017,8
Chickpea,Madhya Pradesh,Khargone / West Nimar,2010,2017,8
Chickpea,Madhya Pradesh,Mandla,2010,2017,8
Chickpea,Madhya Pradesh,Mandsaur,2010,2017,8
Chickpea,Madhya Pradesh,Morena,2010,2017,8
Chickpea,Madhya Pradesh,Narsinghpur,2010,2017,8
Chickpea,Madhya Pradesh,Panna,2010,2017,8
Chickpea,Madhya Pradesh,Raisen,2010,2017,8
Chickpea,Madhya Pradesh,Rajgarh,2010,2017,8
Chickpea,Madhya Pradesh,Ratlam,2010,2017,8
Chickpea,Madhya Pradesh,Rewa,2010,2016,7
Chickpea,Madhya Pradesh,Sagar,2010,2017,8
Chickpea,Madhya Pradesh,Satna,2010,2017,8
Chickpea,Madhya Pradesh,Sehore,2010,2017,8
Chickpea,Madhya Pradesh,Seoni / Shivani,2010,2017,8
Chickpea,Madhya Pradesh,Shahdol,2010,2017,8
Chickpea,Madhya Pradesh,Shajapur,2010,2017,8
Chickpea,Madhya Pradesh,Shivpuri,2010,2017,8
Chickpea,Madhya Pradesh,Sidhi,2010,2017,8
Chickpea,Madhya Pradesh,Tikamgarh,2010,2017,8
Chickpea,Madhya Pradesh,Ujjain,2010,2017,8
Chickpea,Madhya Pradesh,Vidisha,2010,2017,8
Chickpea,Maharashtra,Ahmednagar,2010,2017,8
Chickpea,Maharashtra,Akola,2010,2017,8
Chickpea,Maharashtra,Amarawati,2010,2017,8
Chickpea,Maharashtra,Aurangabad,2010,2017,8
Chickpea,Maharashtra,Beed,2010,2017,8
Chickpea,Maharashtra,Bhandara,2010,2017,8
Chickpea,Maharashtra,Bombay,2010,2016,4
Chickpea,Maharashtra,Buldhana,2010,2017,8
Chickpea,Maharashtra,Chandrapur,2010,2017,8
Chickpea,Maharashtra,Dhule,2010,2017,8
Chickpea,Maharashtra,Jalgaon,2010,2017,8
Chickpea,Maharashtra,Kolhapur,2010,2017,8
Chickpea,Maharashtra,Nagpur,2010,2017,8
Chickpea,Maharashtra,Nanded,2010,2017,8
Chickpea,Maharashtra,Nasik,2010,2017,8
Chickpea,Maharashtra,Osmanabad,2010,2017,8
Chickpea,Maharashtra,Parbhani,2010,2017,8
Chickpea,Maharashtra,Pune,2010,2017,8
Chickpea,Maharashtra,Raigad,2010,2017,8
Chickpea,Maharashtra,Ratnagiri,2010,2017,8
Chickpea,Maharashtra,Sangli,2010,2017,8
Chickpea,Maharashtra,Satara,2010,2017,8
Chickpea,Maharashtra,Solapur,2010,2017,8
Chickpea,Maharashtra,Thane,2010,2017,8
Chickpea,Maharashtra,Wardha,2010,2017,8
Chickpea,Maharashtra,Yeotmal,2010,2017,8
Chickpea,Orissa,Balasore,2010,2017,8
Chickpea,Orissa,Bolangir,2010,2017,8
Chickpea,Orissa,Cuttack,2010,2017,8
Chickpea,Orissa,Dhenkanal,2010,2017,8
Chickpea,Orissa,Ganjam,2010,2017,8
Chickpea,Orissa,Kalahandi,2010,2017,8
Chickpea,Orissa,Keonjhar,2010,2017,8
Chickpea,Orissa,Koraput,2010,2017,8
Chickpea,Orissa,Mayurbhanja,2010,2017,8
Chickpea,Orissa,Phulbani ( Kandhamal ),2010,2017,8
Chickpea,Orissa,Puri,2010,2017,8
Chickpea,Orissa,Sambalpur,2010,2017,8
Chickpea,Orissa,Sundargarh,2010,2017,8
Chickpea,Punjab,Amritsar,2010,2017,8
Chickpea,Punjab,Bhatinda,2010,2017,8
Chickpea,Punjab,Ferozpur,2010,2017,8
Chickpea,Punjab,Gurdaspur,2010,2017,8
Chickpea,Punjab,Hoshiarpur,2010,2017,8
Chickpea,Punjab,Jalandhar,2010,2017,8
Chickpea,Punjab,Kapurthala,2010,2017,8
Chickpea,Punjab,Ludhiana,2010,2017,8
Chickpea,Punjab,Patiala,2010,2017,8
Chickpea,Punjab,Roopnagar / Ropar,2010,2017,8
Chickpea,Punjab,Sangrur,2010,2016,7
Chickpea,Rajasthan,Ajmer,2010,2017,8
Chickpea,Rajasthan,Alwar,2010,2017,8
Chickpea,Rajasthan,Banswara,2010,2017,8
Chickpea,Rajasthan,Barmer,2010,2017,8
Chickpea,Rajasthan,Bharatpur,2010,2017,8
Chickpea,Rajasthan,Bhilwara,2010,2017,8
Chickpea,Rajasthan,Bikaner,2010,2017,8
Chickpea,Rajasthan,Bundi,2010,2017,8
Chickpea,Rajasthan,Chittorgarh,2010,2017,8
Chickpea,Rajasthan,Churu,2010,2017,8
Chickpea,Rajasthan,Dungarpur,2010,2017,8
Chickpea,Rajasthan,Ganganagar,2010,2017,8
Chickpea,Rajasthan,Jaipur,2010,2017,8
Chickpea,Rajasthan,Jaisalmer,2010,2017,8
Chickpea,Rajasthan,Jalore,2010,2017,8
Chickpea,Rajasthan,Jhalawar,2010,2017,8
Chickpea,Rajasthan,Jhunjhunu,2010,2017,8
Chickpea,Rajasthan,Jodhpur,2010,2017,8
Chickpea,Rajasthan,Kota,2010,2017,8
Chickpea,Rajasthan,Nagaur,2010,2017,8
Chickpea,Rajasthan,Pali,2010,2017,8
Chickpea,Rajasthan,Sikar,2010,2017,8
Chickpea,Rajasthan,Sirohi,2010,2017,8
Chickpea,Rajasthan,Swami Madhopur,2010,2017,8
Chickpea,Rajasthan,Tonk,2010,2017,8
Chickpea,Rajasthan,Udaipur,2010,2017,8
Chickpea,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,2010,2017,8
Chickpea,Tamil Nadu,Coimbatore,2010,2017,8
Chickpea,Tamil Nadu,Kanyakumari,2010,2017,5
Chickpea,Tamil Nadu,Madurai,2010,2017,7
Chickpea,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Chickpea,Tamil Nadu,Ramananthapuram,2010,2017,8
Chickpea,Tamil Nadu,Salem,2010,2016,5
Chickpea,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Chickpea,Tamil Nadu,Thanjavur,2010,2017,8
Chickpea,Tamil Nadu,The Nilgiris,2010,2017,7
Chickpea,Tamil Nadu,Thirunelveli,2010,2017,6
Chickpea,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Chickpea,Telangana,Adilabad,2010,2017,8
Chickpea,Telangana,Hyderabad,2010,2017,8
Chickpea,Telangana,Karimnagar,2010,2017,8
Chickpea,Telangana,Khammam,2010,2017,8
Chickpea,Telangana,Mahabubnagar,2010,2017,8
Chickpea,Telangana,Medak,2010,2017,8
Chickpea,Telangana,Nalgonda,2010,2017,8
Chickpea,Telangana,Nizamabad,2010,2017,8
Chickpea,Telangana,Warangal,2010,2017,8
Chickpea,Uttar Pradesh,Agra,2010,2017,8
Chickpea,Uttar Pradesh,Aligarh,2010,2017,8
Chickpea,Uttar Pradesh,Allahabad,2010,2017,8
Chickpea,Uttar Pradesh,Azamgarh,2010,2017,8
Chickpea,Uttar Pradesh,Bahraich,2010,2017,8
Chickpea,Uttar Pradesh,Ballia,2010,2017,8
Chickpea,Uttar Pradesh,Banda,2010,2017,8
Chickpea,Uttar Pradesh,Barabanki,2010,2017,8
Chickpea,Uttar Pradesh,Bareilly,2010,2017,8
Chickpea,Uttar Pradesh,Basti,2010,2017,8
Chickpea,Uttar Pradesh,Bijnor,2010,2017,8
Chickpea,Uttar Pradesh,Budaun,2010,2017,8
Chickpea,Uttar Pradesh,Buland Shahar,2010,2017,8
Chickpea,Uttar Pradesh,Deoria,2010,2017,8
Chickpea,Uttar Pradesh,Etah,2010,2017,8
Chickpea,Uttar Pradesh,Etawah,2010,2017,8
Chickpea,Uttar Pradesh,Faizabad,2010,2017,8
Chickpea,Uttar Pradesh,Farrukhabad,2010,2017,8
Chickpea,Uttar Pradesh,Fatehpur,2010,2017,8
Chickpea,Uttar Pradesh,Ghazipur,2010,2017,8
Chickpea,Uttar Pradesh,Gonda,2010,2017,8
Chickpea,Uttar Pradesh,Gorakhpur,2010,2017,8
Chickpea,Uttar Pradesh,Hamirpur,2010,2017,8
Chickpea,Uttar Pradesh,Hardoi,2010,2017,8
Chickpea,Uttar Pradesh,Jalaun,2010,2017,8
Chickpea,Uttar Pradesh,Jaunpur,2010,2017,8
Chickpea,Uttar Pradesh,Jhansi,2010,2017,8
Chickpea,Uttar Pradesh,Kanpur,2010,2017,8
Chickpea,Uttar Pradesh,Kheri,2010,2017,8
Chickpea,Uttar Pradesh,Lucknow,2010,2017,8
Chickpea,Uttar Pradesh,Mainpuri,2010,2017,8
Chickpea,Uttar Pradesh,Mathura,2010,2017,8
Chickpea,Uttar Pradesh,Meerut,2010,2017,8
Chickpea,Uttar Pradesh,Mirzpur,2010,2017,8
Chickpea,Uttar Pradesh,Moradabad,2010,2017,8
Chickpea,Uttar Pradesh,Muzaffarnagar,2010,2017,8
Chickpea,Uttar Pradesh,Pilibhit,2010,2017,8
Chickpea,Uttar Pradesh,Pratapgarh,2010,2017,8
Chickpea,Uttar Pradesh,Rae-Bareily,2010,2017,8
Chickpea,Uttar Pradesh,Rampur,2010,2017,8
Chickpea,Uttar Pradesh,Saharanpur,2010,2017,8
Chickpea,Uttar Pradesh,Shahjahanpur,2010,2017,8
Chickpea,Uttar Pradesh,Sitapur,2010,2017,8
Chickpea,Uttar Pradesh,Sultanpur,2010,2017,8
Chickpea,Uttar Pradesh,Unnao,2010,2017,8
Chickpea,Uttar Pradesh,Varanasi,2010,2017,8
Chickpea,Uttarakhand,Almorah,2010,2017,8
Chickpea,Uttarakhand,Chamoli,2010,2017,8
Chickpea,Uttarakhand,Dehradun,2010,2017,8
Chickpea,Uttarakhand,Garhwal,2010,2017,8
Chickpea,Uttarakhand,Nainital,2010,2017,8
Chickpea,Uttarakhand,Pithorgarh,2010,2017,8
Chickpea,Uttarakhand,Tehri Garhwal,2010,2017,8
Chickpea,Uttarakhand,Uttar Kashi,2010,2017,8
Chickpea,West Bengal,24 Parganas,2010,2017,8
Chickpea,West Bengal,Bankura,2010,2017,8
Chickpea,West Bengal,Birbhum,2010,2017,8
Chickpea,West Bengal,Burdwan,2010,2017,8
Chickpea,West Bengal,Cooch Behar,2010,2017,8
Chickpea,West Bengal,Darjeeling,2010,2017,8
Chickpea,West Bengal,Hooghly,2010,2017,8
Chickpea,West Bengal,Howrah,2010,2017,8
Chickpea,West Bengal,Jalpaiguri,2010,2017,8
Chickpea,West Bengal,Malda,2010,2017,8
Chickpea,West Bengal,Midnapur,2010,2017,8
Chickpea,West Bengal,Murshidabad,2010,2017,8
Chickpea,West Bengal,Nadia,2010,2017,8
Chickpea,West Bengal,Purulia,2010,2017,8
Chickpea,West Bengal,West Dinajpur,2010,2017,8
Cotton,Andhra Pradesh,Ananthapur,2010,2017,8
Cotton,Andhra Pradesh,Chittoor,2010,2017,8
Cotton,Andhra Pradesh,East Godavari,2010,2017,8
Cotton,Andhra Pradesh,Guntur,2010,2017,8
Cotton,Andhra Pradesh,Kadapa Ysr,2010,2017,8
Cotton,Andhra Pradesh,Krishna,2010,2017,8
Cotton,Andhra Pradesh,Kurnool,2010,2017,8
Cotton,Andhra Pradesh,S.P.S. Nellore,2010,2017,8
Cotton,Andhra Pradesh,Srikakulam,2010,2017,8
Cotton,Andhra Pradesh,Visakhapatnam,2010,2017,8
Cotton,Andhra Pradesh,West Godavari,2010,2017,8
Cotton,Assam,Cachar,2010,2017,8
Cotton,Assam,Darrang,2010,2017,8
Cotton,Assam,Dibrugarh,2010,2017,8
Cotton,Assam,Goalpara,2010,2017,8
Cotton,Assam,Kamrup,2010,2017,8
Cotton,Assam,Karbi Anglong,2010,2017,8
Cotton,Assam,Lakhimpur,2010,2017,8
Cotton,Assam,Nagaon,2010,2017,8
Cotton,Assam,North Cachar Hil / Dima Hasao,2010,2017,8
Cotton,Assam,Sibsagar,2010,2017,8
Cotton,Bihar,Bhagalpur,2010,2017,8
Cotton,Bihar,Champaran,2010,2017,8
Cotton,Bihar,Darbhanga,2010,2017,8
Cotton,Bihar,Gaya,2010,2017,8
Cotton,Bihar,Mungair,2010,2017,8
Cotton,Bihar,Muzaffarpur,2010,2017,8
Cotton,Bihar,Patna,2010,2017,8
Cotton,Bihar,Purnea,2010,2017,8
Cotton,Bihar,Saharsa,2010,2017,8
Cotton,Bihar,Saran,2010,2017,8
Cotton,Bihar,Shahabad (Now Part Of Bhojpur District),2010,2017,8
Cotton,Chhattisgarh,Bastar,2010,2017,8
Cotton,Chhattisgarh,Bilaspur,2010,2017,8
Cotton,Chhattisgarh,Durg,2010,2017,8
Cotton,Chhattisgarh,Raigarh,2010,2017,8
Cotton,Chhattisgarh,Raipur,2010,2017,8
Cotton,Chhattisgarh,Surguja,2010,2017,8
Cotton,Gujarat,Ahmedabad,2010,2017,8
Cotton,Gujarat,Amreli,2010,2017,8
Cotton,Gujarat,Banaskantha,2010,2017,8
Cotton,Gujarat,Bharuch,2010,2017,8
Cotton,Gujarat,Bhavnagar,2010,2017,8
Cotton,Gujarat,Dangs,2010,2017,8
Cotton,Gujarat,Jamnagar,2010,2017,8
Cotton,Gujarat,Junagadh,2010,2017,8
Cotton,Gujarat,Kheda,2010,2017,8
Cotton,Gujarat,Kutch,2010,2017,8
Cotton,Gujarat,Mehsana,2010,2017,8
Cotton,Gujarat,Panchmahal,2010,2017,8
Cotton,Gujarat,Rajkot,2010,2017,8
Cotton,Gujarat,Sabarkantha,2010,2017,8
Cotton,Gujarat,Surat,2010,2017,8
Cotton,Gujarat,Surendranagar,2010,2017,8
Cotton,Gujarat,Vadodara / Baroda,2010,2017,8
Cotton,Gujarat,Valsad,2010,2017,8
Cotton,Haryana,Ambala,2010,2017,8
Cotton,Haryana,Gurgaon,2010,2017,8
Cotton,Haryana,Hissar,2010,2017,8
Cotton,Haryana,Jind,2010,2017,8
Cotton,Haryana,Karnal,2010,2017,8
Cotton,Haryana,Mahendragarh / Narnaul,2010,2017,8
Cotton,Haryana,Rohtak,2010,2017,8
Cotton,Himachal Pradesh,Bilashpur,2010,2017,8
Cotton,Himachal Pradesh,Chamba,2010,2017,8
Cotton,Himachal Pradesh,Kangra,2010,2017,8
Cotton,Himachal Pradesh,Kinnaur,2010,2017,8
Cotton,Himachal Pradesh,Kullu,2010,2017,8
Cotton,Himachal Pradesh,Lahul & Spiti,2010,2017,8
Cotton,Himachal Pradesh,Mandi,2010,2017,8
Cotton,Himachal Pradesh,Shimla,2010,2017,8
Cotton,Himachal Pradesh,Sirmaur,2010,2017,8
Cotton,Himachal Pradesh,Solan,2010,2017,8
Cotton,Jharkhand,Dhanbad,2010,2017,8
Cotton,Jharkhand,Hazaribagh,2010,2017,8
Cotton,Jharkhand,Palamau,2010,2017,8
Cotton,Jharkhand,Ranchi,2010,2017,8
Cotton,Jharkhand,Santhal Paragana / Dumka,2010,2017,8
Cotton,Jharkhand,Singhbhum,2010,2017,8
Cotton,Karnataka,Bangalore,2010,2017,8
Cotton,Karnataka,Belgaum,2010,2017,8
Cotton,Karnataka,Bellary,2010,2017,8
Cotton,Karnataka,Bidar,2010,2017,8
Cotton,Karnataka,Bijapur / Vijayapura,2010,2017,8
Cotton,Karnataka,Chickmagalur,2010,2017,8
Cotton,Karnataka,Chitradurga,2010,2017,8
Cotton,Karnataka,Dakshina Kannada,2010,2017,8
Cotton,Karnataka,Dharwad,2010,2017,8
Cotton,Karnataka,Gulbarga / Kalaburagi,2010,2017,8
Cotton,Karnataka,Hassan,2010,2017,8
Cotton,Karnataka,Kodagu / Coorg,2010,2017,8
Cotton,Karnataka,Kolar,2010,2017,8
Cotton,Karnataka,Mandya,2010,2017,8
Cotton,Karnataka,Mysore,2010,2017,8
Cotton,Karnataka,Raichur,2010,2017,8
Cotton,Karnataka,Shimoge,2010,2017,8
Cotton,Karnataka,Tumkur,2010,2017,8
Cotton,Karnataka,Uttara Kannada,2010,2017,8
Cotton,Kerala,Alappuzha,2010,2017,8
Cotton,Kerala,Eranakulam,2010,2017,8
Cotton,Kerala,Kannur,2010,2017,8
Cotton,Kerala,Kollam,2010,2017,8
Cotton,Kerala,Kottayam,2010,2017,8
Cotton,Kerala,Kozhikode,2010,2017,8
Cotton,Kerala,Malappuram,2010,2017,8
Cotton,Kerala,Palakkad,2010,2017,8
Cotton,Kerala,Thiruvananthapuram,2010,2017,8
Cotton,Kerala,Thrissur,2010,2017,8
Cotton,Madhya Pradesh,Balaghat,2010,2017,8
Cotton,Madhya Pradesh,Betul,2010,2017,8
